fecha,cola_nombre,alertadas,respondidas,manejadas,no_contestadas,salientes,tiempoManejo,EnPlataforma,Ocupado_GestionBackOffice,Disponible,tiempoAlertado,tiempoConversacion_Entrantes,tasa_abandono,ratio_ocupacion,AHT,ASA,ATT
2026-01-30,CMP_MKT_BGP_ESSD8401,1239,1139,1716,100,577,2.29,432.28,3.42,0.03,0.09,1.77,8.59,95.37,0.04,0.0,0.03
2026-02-02,CMP_COV_BGPURGENCIAS_ESSD8401,18,14,31,4,17,0.09,413.92,0.1,0.05,0.01,0.04,12.22,66.2,0.03,0.19,0.02
2026-02-02,CMP_COV_BGP_ESSD8401,775,698,847,77,149,2.37,419.03,0.77,0.21,0.1,2.1,5.53,80.44,0.04,0.08,0.03
2026-02-02,CMP_MKT_BGPURGENCIAS_ESSD8401,10,9,196,1,187,0.48,465.29,5.42,0.01,0.0,0.05,3.57,96.43,0.03,0.05,0.01
2026-02-02,CMP_MKT_BGP_ESSD8401,1274,1211,1933,63,722,2.42,469.6,3.96,0.04,0.09,1.81,2.26,95.98,0.04,0.08,0.03
2026-02-03,CMP_COV_BGPURGENCIAS_ESSD8401,20,18,45,2,27,0.14,419.23,0.29,0.04,0.01,0.07,7.41,71.1,0.04,0.18,0.03
2026-02-03,CMP_COV_BGP_ESSD8401,772,674,845,98,171,2.63,432.09,1.12,0.28,0.1,2.28,7.23,85.52,0.04,0.08,0.03
2026-02-03,CMP_MKT_BGPURGENCIAS_ESSD8401,9,7,114,2,107,0.39,517.14,5.83,0.0,0.0,0.05,9.0,98.24,0.02,0.06,0.01
2026-02-03,CMP_MKT_BGP_ESSD8401,1298,1214,1830,84,616,2.58,478.89,4.21,0.02,0.09,2.01,4.1,98.57,0.04,0.08,0.03
2026-02-04,CMP_COV_BGPURGENCIAS_ESSD8401,18,16,28,2,12,0.11,400.8,0.08,0.04,0.0,0.05,16.67,60.79,0.02,0.11,0.02
2026-02-04,CMP_COV_BGP_ESSD8401,722,655,827,67,172,2.31,404.36,0.87,0.16,0.08,2.0,4.61,86.78,0.04,0.07,0.03
2026-02-04,CMP_MKT_BGPURGENCIAS_ESSD8401,9,9,123,0,114,0.38,543.33,6.84,0.0,0.0,0.08,0.0,90.19,0.03,0.04,0.03
2026-02-04,CMP_MKT_BGP_ESSD8401,1251,1184,1757,67,573,2.33,477.35,4.01,0.01,0.08,1.85,4.1,98.89,0.04,0.08,0.03
2026-02-05,CMP_COV_BGPURGENCIAS_ESSD8401,16,16,39,0,23,0.1,388.09,0.14,0.07,0.0,0.04,0.0,64.92,0.02,0.12,0.02
2026-02-05,CMP_COV_BGP_ESSD8401,735,662,820,73,155,2.05,411.88,0.79,0.16,0.08,1.79,10.27,81.02,0.04,0.0,0.0
2026-02-05,CMP_MKT_BGPURGENCIAS_ESSD8401,16,16,90,0,74,0.28,452.52,5.41,0.01,0.0,0.1,0.0,88.0,0.03,0.03,0.01
2026-02-05,CMP_MKT_BGP_ESSD8401,1239,1176,1886,63,710,2.23,462.71,4.09,0.02,0.08,1.68,3.98,98.7,0.04,0.09,0.03
2026-02-06,CMP_COV_BGPURGENCIAS_ESSD8401,27,23,52,4,29,0.14,345.05,0.22,0.16,0.01,0.05,18.67,49.81,0.02,0.1,0.01
2026-02-06,CMP_COV_BGP_ESSD8401,667,612,750,55,138,2.25,380.14,0.66,0.21,0.08,1.97,4.49,83.21,0.04,0.07,0.03
2026-02-06,CMP_MKT_BGPURGENCIAS_ESSD8401,11,10,33,1,23,0.15,381.76,3.71,0.41,0.0,0.07,2.86,75.24,0.02,0.05,0.01
2026-02-06,CMP_MKT_BGP_ESSD8401,1056,1012,1774,44,762,2.18,424.14,3.82,0.03,0.07,1.52,3.08,98.62,0.03,0.07,0.03
2026-02-09,CMP_COV_BGPURGENCIAS_ESSD8401,21,18,40,3,22,0.12,403.73,0.73,0.05,0.01,0.07,11.11,71.46,0.04,0.16,0.03
2026-02-09,CMP_COV_BGP_ESSD8401,828,769,865,59,96,2.39,430.13,0.95,0.17,0.1,2.15,3.89,91.52,0.04,0.07,0.02
2026-02-09,CMP_MKT_BGPURGENCIAS_ESSD8401,17,16,200,1,184,0.59,532.98,5.38,0.0,0.0,0.09,1.85,92.91,0.02,0.04,0.02
2026-02-09,CMP_MKT_BGP_ESSD8401,1204,1129,1695,75,566,2.16,476.44,4.53,0.03,0.08,1.7,3.67,97.53,0.04,0.09,0.03
2026-02-10,CMP_COV_BGPURGENCIAS_ESSD8401,21,19,48,2,29,0.13,418.08,0.24,0.25,0.01,0.06,7.41,66.65,0.03,0.15,0.02
2026-02-10,CMP_COV_BGP_ESSD8401,679,626,741,53,115,2.17,440.07,1.0,0.21,0.08,1.94,3.78,85.47,0.03,0.07,0.02
2026-02-10,CMP_MKT_BGPURGENCIAS_ESSD8401,14,11,101,3,90,0.36,490.94,5.12,0.01,0.0,0.11,8.59,95.85,0.03,0.05,0.02
2026-02-10,CMP_MKT_BGP_ESSD8401,1284,1212,1947,72,735,2.25,474.35,4.56,0.02,0.08,1.7,3.83,98.12,0.03,0.09,0.03
2026-02-11,CMP_COV_BGPURGENCIAS_ESSD8401,29,25,53,4,28,0.12,367.95,0.63,0.05,0.01,0.06,9.85,68.86,0.03,0.15,0.02
2026-02-11,CMP_COV_BGP_ESSD8401,561,526,643,35,117,2.07,403.51,1.18,0.14,0.07,1.84,3.59,89.13,0.05,0.06,0.02
2026-02-11,CMP_MKT_BGPURGENCIAS_ESSD8401,7,7,137,0,130,0.66,458.53,5.24,0.01,0.0,0.05,0.0,98.82,0.02,0.02,0.01
2026-02-11,CMP_MKT_BGP_ESSD8401,1359,1300,1763,59,463,2.45,468.01,3.83,0.01,0.09,2.0,2.41,99.2,0.04,0.09,0.04
2026-02-12,CMP_COV_BGPURGENCIAS_ESSD8401,21,20,47,1,27,0.12,398.58,1.44,0.05,0.0,0.06,3.03,70.04,0.04,0.13,0.03
2026-02-12,CMP_COV_BGP_ESSD8401,513,482,577,31,95,1.82,416.11,1.69,0.15,0.07,1.62,2.57,84.52,0.04,0.06,0.02
2026-02-12,CMP_MKT_BGPURGENCIAS_ESSD8401,20,14,284,6,270,0.58,525.77,6.2,0.0,0.0,0.07,12.5,86.27,0.02,0.0,0.02
2026-02-12,CMP_MKT_BGP_ESSD8401,1289,1218,1706,71,488,2.41,470.4,3.93,0.02,0.1,1.93,3.58,95.58,0.04,0.1,0.03
2026-02-13,CMP_COV_BGPURGENCIAS_ESSD8401,19,17,68,2,51,0.15,389.67,0.12,0.05,0.0,0.05,6.67,62.16,0.03,0.13,0.03
2026-02-13,CMP_COV_BGP_ESSD8401,489,465,593,24,128,1.81,403.27,1.01,0.21,0.06,1.57,2.29,79.74,0.04,0.06,0.02
2026-02-13,CMP_MKT_BGPURGENCIAS_ESSD8401,17,15,282,2,267,0.6,539.94,6.54,0.0,0.0,0.07,18.75,98.9,0.02,0.0,0.02
2026-02-13,CMP_MKT_BGP_ESSD8401,1182,1111,1609,71,498,2.1,433.0,3.36,0.03,0.08,1.67,4.21,93.64,0.04,0.1,0.03
2026-02-16,CMP_COV_BGPURGENCIAS_ESSD8401,21,17,44,4,27,0.12,413.74,0.07,0.11,0.01,0.07,14.38,56.55,0.03,0.14,0.03
2026-02-16,CMP_COV_BGP_ESSD8401,641,606,728,35,122,2.44,420.38,0.34,0.2,0.09,2.2,3.28,85.69,0.04,0.07,0.03
2026-02-16,CMP_MKT_BGPURGENCIAS_ESSD8401,16,16,144,0,128,0.49,477.94,5.43,0.01,0.01,0.11,0.0,91.55,0.03,0.06,0.02
2026-02-16,CMP_MKT_BGP_ESSD8401,1379,1288,2041,91,753,2.5,485.35,4.3,0.02,0.09,1.93,5.91,98.41,0.04,0.09,0.03
2026-02-17,CMP_COV_BGPURGENCIAS_ESSD8401,12,10,22,2,12,0.06,402.28,0.39,0.07,0.0,0.04,11.9,59.03,0.02,0.17,0.02
2026-02-17,CMP_COV_BGP_ESSD8401,663,626,739,37,113,2.14,426.4,1.13,0.18,0.08,1.92,2.89,86.51,0.04,0.08,0.03
2026-02-17,CMP_MKT_BGPURGENCIAS_ESSD8401,18,18,168,0,150,0.55,511.92,4.65,0.03,0.01,0.09,0.0,89.51,0.03,0.06,0.02
2026-02-17,CMP_MKT_BGP_ESSD8401,1224,1177,1738,47,561,2.32,477.7,4.2,0.02,0.09,1.84,2.34,97.23,0.04,0.09,0.03
2026-02-18,CMP_COV_BGPURGENCIAS_ESSD8401,16,16,25,0,9,0.08,361.53,0.39,0.06,0.0,0.05,0.0,68.65,0.04,0.1,0.02
2026-02-18,CMP_COV_BGP_ESSD8401,736,696,781,40,85,2.65,420.55,0.28,0.17,0.11,2.43,3.52,85.98,0.04,0.09,0.03
2026-02-18,CMP_MKT_BGPURGENCIAS_ESSD8401,13,13,136,0,123,0.48,486.38,3.27,0.03,0.0,0.07,0.0,89.85,0.03,0.08,0.02
2026-02-18,CMP_MKT_BGP_ESSD8401,1277,1208,1854,69,646,2.49,477.8,3.96,0.04,0.09,1.91,2.96,94.63,0.04,0.08,0.03
2026-02-19,CMP_COV_BGPURGENCIAS_ESSD8401,23,20,58,3,38,0.14,380.06,0.23,0.06,0.0,0.07,5.0,66.27,0.03,0.12,0.03
2026-02-19,CMP_COV_BGP_ESSD8401,743,706,794,37,88,2.57,408.82,0.17,0.17,0.1,2.33,3.09,91.31,0.04,0.08,0.03
2026-02-19,CMP_MKT_BGPURGENCIAS_ESSD8401,14,13,141,1,128,0.51,439.99,3.42,0.05,0.0,0.12,6.67,82.65,0.03,0.13,0.04
2026-02-19,CMP_MKT_BGP_ESSD8401,1170,1135,1755,35,620,2.12,472.61,4.29,0.04,0.08,1.68,1.55,96.9,0.03,0.07,0.03
2026-02-20,CMP_COV_BGPURGENCIAS_ESSD8401,22,20,71,2,51,0.15,386.13,0.38,0.18,0.0,0.06,6.43,54.17,0.03,0.12,0.03
2026-02-20,CMP_COV_BGP_ESSD8401,658,621,743,37,122,2.15,399.61,1.19,0.25,0.07,1.95,3.42,85.08,0.04,0.07,0.03
2026-02-20,CMP_MKT_BGPURGENCIAS_ESSD8401,16,13,156,3,143,0.5,417.88,2.99,0.0,0.01,0.11,12.38,99.08,0.02,0.14,0.04
2026-02-20,CMP_MKT_BGP_ESSD8401,1043,1006,1611,37,605,2.06,428.0,3.59,0.03,0.07,1.6,1.89,96.13,0.04,0.08,0.04
2026-02-23,CMP_COV_BGPURGENCIAS_ESSD8401,17,14,52,3,38,0.12,407.78,0.09,0.07,0.01,0.04,11.46,65.51,0.02,0.18,0.02
2026-02-23,CMP_COV_BGP_ESSD8401,771,732,834,39,102,2.57,403.98,0.63,0.27,0.1,2.35,3.13,88.98,0.04,0.07,0.03
2026-02-23,CMP_MKT_BGPURGENCIAS_ESSD8401,21,20,175,1,155,0.53,465.41,4.74,0.01,0.01,0.11,3.33,95.25,0.02,0.07,0.01
2026-02-23,CMP_MKT_BGP_ESSD8401,1264,1217,1734,47,517,2.68,465.87,3.9,0.06,0.1,2.18,2.54,97.42,0.04,0.08,0.03
2026-02-24,CMP_COV_BGPURGENCIAS_ESSD8401,16,11,47,5,36,0.13,388.96,0.14,0.04,0.0,0.07,29.63,61.35,0.06,0.0,0.06
2026-02-24,CMP_COV_BGP_ESSD8401,718,663,781,55,118,2.26,405.87,0.78,0.13,0.08,2.0,3.59,90.58,0.04,0.06,0.02
2026-02-24,CMP_MKT_BGPURGENCIAS_ESSD8401,11,10,90,1,80,0.36,463.87,4.57,0.02,0.0,0.09,5.56,95.1,0.03,0.07,0.02
2026-02-24,CMP_MKT_BGP_ESSD8401,1350,1282,1879,68,597,2.5,472.7,4.03,0.07,0.08,2.01,9.55,92.27,0.04,0.0,0.03
2026-02-25,CMP_COV_BGPURGENCIAS_ESSD8401,18,14,45,4,31,0.11,397.59,0.41,0.03,0.0,0.04,16.67,71.8,0.03,0.19,0.02
2026-02-25,CMP_COV_BGP_ESSD8401,640,607,727,33,120,2.07,424.87,0.72,0.11,0.08,1.85,2.27,85.5,0.03,0.06,0.02
2026-02-25,CMP_MKT_BGPURGENCIAS_ESSD8401,27,24,137,3,113,0.42,462.8,4.42,0.0,0.01,0.11,5.22,97.96,0.02,0.08,0.02
2026-02-25,CMP_MKT_BGP_ESSD8401,1306,1250,1723,56,473,2.36,470.16,4.02,0.04,0.08,1.94,3.77,95.42,0.04,0.09,0.03
2026-02-26,CMP_COV_BGPURGENCIAS_ESSD8401,28,20,57,8,37,0.11,382.96,0.26,0.04,0.01,0.04,23.94,60.23,0.02,0.0,0.02
2026-02-26,CMP_COV_BGP_ESSD8401,649,607,830,42,223,2.37,411.91,1.11,0.1,0.08,2.02,3.27,92.66,0.03,0.06,0.02
2026-02-26,CMP_MKT_BGPURGENCIAS_ESSD8401,17,15,137,2,122,0.34,464.86,4.61,0.01,0.0,0.07,8.33,93.23,0.03,0.08,0.02
2026-02-26,CMP_MKT_BGP_ESSD8401,1196,1155,1779,41,624,2.24,470.46,4.0,0.05,0.07,1.8,1.84,96.3,0.04,0.08,0.03
2026-02-27,CMP_COV_BGPURGENCIAS_ESSD8401,34,26,46,8,20,0.16,387.79,0.43,0.1,0.01,0.12,14.92,78.23,0.04,0.19,0.04
2026-02-27,CMP_COV_BGP_ESSD8401,559,526,755,33,229,2.26,394.64,0.59,0.25,0.07,1.93,3.97,87.6,0.04,0.07,0.03
2026-02-27,CMP_MKT_BGPURGENCIAS_ESSD8401,15,14,95,1,81,0.55,425.93,4.41,0.01,0.01,0.08,2.0,98.2,0.03,0.11,0.03
2026-02-27,CMP_MKT_BGP_ESSD8401,952,900,1638,52,738,1.92,421.52,3.7,0.04,0.06,1.42,7.25,95.68,0.04,0.08,0.03
2026-03-02,CMP_COV_BGPURGENCIAS_ESSD8401,19,14,31,5,17,0.09,405.54,0.19,0.02,0.01,0.04,14.81,75.93,0.03,0.21,0.03
2026-03-02,CMP_COV_BGP_ESSD8401,686,657,844,29,187,2.1,401.97,1.02,0.15,0.08,1.84,2.81,91.6,0.04,0.07,0.03
2026-03-02,CMP_MKT_BGPURGENCIAS_ESSD8401,19,19,275,0,256,0.89,460.63,4.48,0.01,0.01,0.12,0.0,98.86,0.02,0.05,0.02
2026-03-02,CMP_MKT_BGP_ESSD8401,1309,1265,1765,44,500,2.23,474.51,3.85,0.04,0.08,1.87,1.71,97.95,0.04,0.09,0.04
2026-03-03,CMP_COV_BGPURGENCIAS_ESSD8401,10,8,23,2,15,0.09,379.8,0.11,0.04,0.0,0.03,10.42,60.13,0.03,0.15,0.03
2026-03-03,CMP_COV_BGP_ESSD8401,719,677,830,42,153,2.07,417.39,0.88,0.18,0.08,1.82,3.58,87.22,0.05,0.08,0.03
2026-03-03,CMP_MKT_BGPURGENCIAS_ESSD8401,12,11,231,1,220,0.66,468.77,4.69,0.02,0.0,0.06,2.86,92.93,0.02,0.05,0.02
2026-03-03,CMP_MKT_BGP_ESSD8401,1144,1103,1514,41,411,1.83,474.64,4.2,0.03,0.07,1.51,1.82,95.81,0.04,0.07,0.03
2026-03-04,CMP_COV_BGPURGENCIAS_ESSD8401,8,8,62,0,54,0.1,405.38,0.94,0.06,0.0,0.02,0.0,63.87,0.03,0.12,0.02
2026-03-04,CMP_COV_BGP_ESSD8401,730,688,757,42,69,2.42,421.36,0.79,0.15,0.08,2.25,3.74,93.8,0.04,0.07,0.03
2026-03-04,CMP_MKT_BGPURGENCIAS_ESSD8401,23,17,69,6,52,0.27,459.18,4.31,0.0,0.01,0.12,8.33,91.83,0.02,0.09,0.02
2026-03-04,CMP_MKT_BGP_ESSD8401,1132,1076,1623,56,547,1.85,462.07,4.29,0.02,0.06,1.47,2.75,97.06,0.04,0.08,0.03
2026-03-05,CMP_COV_BGPURGENCIAS_ESSD8401,12,11,37,1,26,0.11,404.49,1.03,0.2,0.0,0.04,6.25,62.08,0.02,0.14,0.02
2026-03-05,CMP_COV_BGP_ESSD8401,611,589,636,22,47,2.33,401.84,0.0,0.16,0.08,2.16,2.08,81.7,0.04,0.06,0.03
2026-03-05,CMP_MKT_BGPURGENCIAS_ESSD8401,12,11,170,1,159,0.61,452.51,4.28,0.0,0.01,0.06,5.0,99.03,0.02,0.08,0.02
2026-03-05,CMP_MKT_BGP_ESSD8401,1209,1155,1596,54,441,1.92,459.67,4.03,0.03,0.07,1.59,2.71,93.17,0.04,0.08,0.03
2026-03-06,CMP_COV_BGPURGENCIAS_ESSD8401,37,33,80,4,47,0.16,408.89,0.98,0.05,0.01,0.1,13.75,75.08,0.03,0.0,0.03
2026-03-06,CMP_COV_BGP_ESSD8401,572,544,610,28,66,2.03,410.38,0.3,0.09,0.07,1.84,2.57,86.49,0.04,0.06,0.02
2026-03-06,CMP_MKT_BGPURGENCIAS_ESSD8401,10,10,99,0,89,0.58,417.04,3.2,0.0,0.01,0.12,0.0,98.93,0.03,0.06,0.02
2026-03-06,CMP_MKT_BGP_ESSD8401,975,939,1495,36,556,1.76,416.77,3.99,0.02,0.06,1.39,2.57,96.95,0.04,0.07,0.03
2026-03-09,CMP_COV_BGPURGENCIAS_ESSD8401,26,20,50,6,30,0.1,391.03,0.11,0.05,0.01,0.06,12.5,71.76,0.03,0.18,0.03
2026-03-09,CMP_COV_BGP_ESSD8401,702,671,717,31,46,2.53,421.54,0.0,0.11,0.1,2.34,2.71,91.39,0.04,0.06,0.02
2026-03-09,CMP_MKT_BGPURGENCIAS_ESSD8401,15,15,151,0,136,0.49,461.35,5.07,0.01,0.0,0.09,0.0,82.02,0.02,0.06,0.02
2026-03-09,CMP_MKT_BGP_ESSD8401,1281,1236,1849,45,613,2.08,463.85,4.26,0.03,0.07,1.68,2.88,97.53,0.04,0.08,0.03
2026-03-10,CMP_COV_BGPURGENCIAS_ESSD8401,27,24,52,3,28,0.12,392.88,0.87,0.02,0.01,0.08,7.58,83.7,0.05,0.13,0.04
2026-03-10,CMP_COV_BGP_ESSD8401,705,675,736,30,61,2.61,407.96,0.04,0.09,0.1,2.39,2.28,94.82,0.04,0.06,0.03
2026-03-10,CMP_MKT_BGPURGENCIAS_ESSD8401,16,14,212,2,198,0.7,462.8,3.93,0.01,0.0,0.11,4.76,98.89,0.03,0.06,0.02
2026-03-10,CMP_MKT_BGP_ESSD8401,1261,1196,1654,65,458,1.94,464.58,3.89,0.04,0.07,1.6,2.19,90.5,0.04,0.09,0.03
2026-03-11,CMP_COV_BGPURGENCIAS_ESSD8401,21,16,32,5,16,0.1,366.45,0.08,0.02,0.01,0.05,16.67,81.34,0.03,0.17,0.03
2026-03-11,CMP_COV_BGP_ESSD8401,666,641,710,25,69,2.03,402.06,0.07,0.08,0.08,1.82,1.89,87.79,0.04,0.06,0.02
2026-03-11,CMP_MKT_BGPURGENCIAS_ESSD8401,12,10,135,2,125,0.56,462.05,4.13,0.03,0.01,0.05,7.5,93.15,0.02,0.07,0.01
2026-03-11,CMP_MKT_BGP_ESSD8401,1227,1177,1547,50,370,1.91,465.44,4.38,0.02,0.07,1.6,4.09,98.39,0.04,0.08,0.03
2026-03-12,CMP_COV_BGPURGENCIAS_ESSD8401,17,13,44,4,31,0.1,416.3,1.04,0.04,0.0,0.05,9.33,73.29,0.04,0.14,0.04
2026-03-12,CMP_COV_BGP_ESSD8401,633,604,643,29,39,2.24,418.01,0.05,0.08,0.09,2.1,2.4,85.04,0.03,0.06,0.02
2026-03-12,CMP_MKT_BGPURGENCIAS_ESSD8401,10,10,141,0,131,0.45,512.42,5.98,0.01,0.0,0.08,0.0,95.48,0.02,0.04,0.01
2026-03-12,CMP_MKT_BGP_ESSD8401,1217,1160,1591,57,431,2.02,479.36,3.84,0.03,0.07,1.64,2.31,93.05,0.04,0.08,0.03
2026-03-13,CMP_COV_BGPURGENCIAS_ESSD8401,19,15,17,4,2,0.08,394.84,0.07,0.03,0.01,0.06,12.96,81.91,0.05,0.15,0.04
2026-03-13,CMP_COV_BGP_ESSD8401,510,480,547,30,67,2.02,371.01,0.05,0.16,0.07,1.81,3.52,92.47,0.04,0.06,0.03
2026-03-13,CMP_MKT_BGPURGENCIAS_ESSD8401,12,8,111,4,103,0.2,490.42,6.24,0.01,0.0,0.03,9.85,87.23,0.02,0.06,0.01
2026-03-13,CMP_MKT_BGP_ESSD8401,1015,981,1545,34,564,1.98,428.04,3.92,0.03,0.07,1.54,2.78,98.17,0.04,0.08,0.03
2026-03-16,CMP_COV_BGPURGENCIAS_ESSD8401,24,18,22,6,4,0.05,395.38,0.02,0.12,0.01,0.04,14.0,69.31,0.02,0.18,0.02
2026-03-16,CMP_COV_BGP_ESSD8401,761,712,777,49,65,2.47,411.15,0.01,0.18,0.1,2.3,3.57,83.82,0.04,0.07,0.03
2026-03-16,CMP_MKT_BGPURGENCIAS_ESSD8401,7,7,129,0,122,0.44,455.22,4.48,0.0,0.0,0.04,0.0,97.03,0.02,0.09,0.02
2026-03-16,CMP_MKT_BGP_ESSD8401,1211,1175,1735,36,560,2.13,476.21,4.54,0.03,0.08,1.72,1.54,97.22,0.03,0.07,0.03
2026-03-17,CMP_COV_BGPURGENCIAS_ESSD8401,18,15,45,3,30,0.1,413.57,0.02,0.03,0.0,0.04,11.11,70.72,0.02,0.17,0.02
2026-03-17,CMP_COV_BGP_ESSD8401,721,686,744,35,58,2.45,415.36,0.0,0.1,0.09,2.28,3.0,87.19,0.04,0.07,0.03
2026-03-17,CMP_MKT_BGPURGENCIAS_ESSD8401,7,6,119,1,113,0.37,495.99,5.51,0.01,0.0,0.04,8.33,92.18,0.03,0.11,0.02
2026-03-17,CMP_MKT_BGP_ESSD8401,1140,1103,1687,37,584,2.28,478.75,4.48,0.02,0.08,1.79,1.76,98.18,0.03,0.08,0.03
2026-03-18,CMP_COV_BGPURGENCIAS_ESSD8401,25,22,29,3,7,0.09,401.63,0.85,0.04,0.01,0.08,7.83,73.17,0.03,0.15,0.03
2026-03-18,CMP_COV_BGP_ESSD8401,680,653,697,27,44,2.49,397.68,0.0,0.12,0.1,2.3,2.31,93.39,0.04,0.07,0.03
2026-03-18,CMP_MKT_BGPURGENCIAS_ESSD8401,8,8,57,0,49,0.3,488.9,6.28,0.0,0.0,0.08,0.0,93.1,0.02,0.03,0.02
2026-03-18,CMP_MKT_BGP_ESSD8401,998,966,1544,32,578,1.83,472.99,4.24,0.02,0.06,1.37,1.87,95.04,0.03,0.08,0.03
2026-03-19,CMP_COV_BGPURGENCIAS_ESSD8401,14,13,32,1,19,0.07,375.47,0.78,0.05,0.0,0.03,3.03,65.1,0.03,0.13,0.03
2026-03-19,CMP_COV_BGP_ESSD8401,562,534,578,28,44,2.34,401.53,0.0,0.12,0.08,2.17,3.37,85.28,0.04,0.08,0.03
2026-03-19,CMP_MKT_BGPURGENCIAS_ESSD8401,7,6,167,1,161,0.76,450.74,4.29,0.01,0.0,0.1,6.25,98.02,0.02,0.08,0.04
2026-03-19,CMP_MKT_BGP_ESSD8401,771,748,1111,23,363,1.71,457.9,4.21,0.03,0.05,1.34,5.8,92.64,0.04,0.08,0.03
2026-03-20,CMP_COV_BGPURGENCIAS_ESSD8401,24,22,63,2,41,0.08,393.24,0.84,0.09,0.0,0.05,4.55,54.45,0.03,0.13,0.02
2026-03-20,CMP_COV_BGP_ESSD8401,574,556,630,18,73,2.09,403.04,0.05,0.1,0.07,1.9,8.87,83.26,0.04,0.0,0.0
2026-03-20,CMP_MKT_BGPURGENCIAS_ESSD8401,14,11,183,3,172,0.6,429.72,4.18,0.03,0.0,0.07,8.33,90.59,0.03,0.08,0.02
2026-03-20,CMP_MKT_BGP_ESSD8401,898,856,1315,42,459,1.6,434.88,3.86,0.06,0.05,1.28,4.51,93.01,0.04,0.09,0.03
2026-03-21,CMP_MKT_BGP_ESSD8401,0,0,15,0,15,0.29,394.87,6.1,0.0,0.0,0.0,0.0,93.54,0.03,0.0,0.0
2026-03-23,CMP_COV_BGPURGENCIAS_ESSD8401,21,19,52,2,33,0.16,413.56,0.0,0.04,0.01,0.09,8.33,78.19,0.04,0.14,0.03
2026-03-23,CMP_COV_BGP_ESSD8401,727,698,750,29,52,2.48,407.61,0.0,0.12,0.09,2.32,2.5,84.22,0.03,0.06,0.03
2026-03-23,CMP_MKT_BGPURGENCIAS_ESSD8401,17,16,120,1,104,0.76,468.72,3.82,0.0,0.01,0.15,2.27,98.44,0.02,0.05,0.02
2026-03-23,CMP_MKT_BGP_ESSD8401,1270,1219,1823,51,604,2.35,470.59,3.88,0.03,0.08,1.85,2.55,98.66,0.04,0.1,0.04
2026-03-24,CMP_COV_BGPURGENCIAS_ESSD8401,36,24,35,12,11,0.07,408.67,0.73,0.27,0.01,0.05,22.73,43.77,0.03,0.0,0.02
2026-03-24,CMP_COV_BGP_ESSD8401,773,715,774,58,59,2.09,411.75,0.03,0.23,0.1,1.9,3.66,76.63,0.04,0.07,0.02
2026-03-24,CMP_MKT_BGPURGENCIAS_ESSD8401,11,10,202,1,192,0.69,477.84,5.3,0.01,0.0,0.09,3.33,98.23,0.02,0.07,0.03
2026-03-24,CMP_MKT_BGP_ESSD8401,1204,1155,1552,49,397,1.88,468.42,3.86,0.05,0.07,1.55,3.15,94.37,0.04,0.08,0.03
2026-03-25,CMP_COV_BGPURGENCIAS_ESSD8401,23,19,67,4,48,0.11,395.41,0.92,0.06,0.0,0.04,6.06,63.36,0.03,0.12,0.02
2026-03-25,CMP_COV_BGP_ESSD8401,659,628,696,31,68,2.25,411.83,0.09,0.15,0.09,2.08,2.48,79.46,0.04,0.07,0.03
2026-03-25,CMP_MKT_BGPURGENCIAS_ESSD8401,14,13,146,1,133,0.59,427.14,3.68,0.0,0.0,0.09,5.0,99.11,0.02,0.07,0.02
2026-03-25,CMP_MKT_BGP_ESSD8401,1144,1103,1601,41,498,1.87,476.35,4.05,0.02,0.07,1.49,1.9,97.87,0.03,0.08,0.03
2026-03-26,CMP_COV_BGPURGENCIAS_ESSD8401,24,23,36,1,13,0.11,374.04,0.11,0.1,0.01,0.06,2.78,69.71,0.03,0.13,0.02
2026-03-26,CMP_COV_BGP_ESSD8401,676,647,772,29,125,2.2,398.38,0.36,0.15,0.08,1.94,2.28,87.54,0.04,0.06,0.03
2026-03-26,CMP_MKT_BGPURGENCIAS_ESSD8401,11,11,167,0,156,0.39,455.85,3.54,0.03,0.0,0.04,0.0,90.07,0.02,0.04,0.01
2026-03-26,CMP_MKT_BGP_ESSD8401,1075,1044,1544,31,500,1.98,476.68,4.11,0.03,0.07,1.57,4.62,93.96,0.03,0.0,0.03
2026-03-27,CMP_COV_BGPURGENCIAS_ESSD8401,16,14,25,2,11,0.08,399.46,0.53,0.05,0.0,0.06,11.11,63.34,0.03,0.0,0.03
2026-03-27,CMP_COV_BGP_ESSD8401,582,562,720,20,158,2.26,378.33,0.33,0.14,0.08,1.98,2.15,91.22,0.04,0.07,0.03
2026-03-27,CMP_MKT_BGPURGENCIAS_ESSD8401,13,12,195,1,183,0.68,473.89,4.53,0.0,0.0,0.08,5.56,98.93,0.02,0.07,0.02
2026-03-27,CMP_MKT_BGP_ESSD8401,942,895,1382,47,487,1.93,431.8,3.37,0.04,0.07,1.51,2.99,96.86,0.04,0.08,0.03
2026-03-28,CMP_MKT_BGP_ESSD8401,0,0,16,0,16,0.47,362.1,5.73,0.0,0.0,0.0,0.0,99.68,0.03,0.0,0.0
2026-03-30,CMP_COV_BGPURGENCIAS_ESSD8401,22,18,36,4,18,0.09,393.87,1.12,0.03,0.01,0.07,10.83,74.71,0.03,0.13,0.03
2026-03-30,CMP_COV_BGP_ESSD8401,698,677,777,21,100,2.8,392.93,0.25,0.12,0.1,2.57,2.06,88.8,0.04,0.07,0.03
